asset_id,kind,file,origin,tool,licence,notes
launcher_144,launcher icon,Assets/_EvilCats/Art/Icons/launcher_144.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
launcher_192,launcher icon,Assets/_EvilCats/Art/Icons/launcher_192.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
launcher_48,launcher icon,Assets/_EvilCats/Art/Icons/launcher_48.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
launcher_512,launcher icon,Assets/_EvilCats/Art/Icons/launcher_512.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
launcher_72,launcher icon,Assets/_EvilCats/Art/Icons/launcher_72.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
launcher_96,launcher icon,Assets/_EvilCats/Art/Icons/launcher_96.png,"original, generated",Tools/art/gen_marketing.py,project-owned (original),Android launcher / adaptive icon layers
feature_graphic_1024x500,store graphic,store/feature_graphic_1024x500.png (outside the Unity project),"original, generated",Tools/art/gen_marketing.py,project-owned (original),Google Play feature graphic
menu,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/menu.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"98 bpm, 68.571 s, loop=True"
gravewood,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/gravewood.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"120 bpm, 88.0 s, loop=True"
moonfall,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/moonfall.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"126 bpm, 83.81 s, loop=True"
boss,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/boss.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"144 bpm, 80.0 s, loop=True"
victory,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/victory.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"120 bpm, 7.6 s, loop=False"
defeat,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/defeat.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"100 bpm, 6.4 s, loop=False"
story,music,Assets/_EvilCats/Audio/Resources/ECAudio/music/story.ogg,"original, synthesised",Tools/audio/music.py,project-owned (original),"100 bpm, 20.7 s, loop=False"
ui_click,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ui_click.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
ui_back,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ui_back.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
ui_denied,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ui_denied.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
ui_toggle,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ui_toggle.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
purchase,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/purchase.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
reward,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/reward.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
level_up,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/level_up.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
perk_pick,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/perk_pick.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
arc_bolt,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/arc_bolt_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
arc_bolt,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/arc_bolt_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
arc_bolt,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/arc_bolt_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
chain_jump,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/chain_jump_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
chain_jump,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/chain_jump_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
chain_jump,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/chain_jump_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
arc_storm,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/arc_storm.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ward_cast,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ward_cast.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
barrier_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/barrier_hit.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
barrier_break,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/barrier_break.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
station_arc_coil,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/station_arc_coil.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
station_ember_fire,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/station_ember_fire.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
explosion,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/explosion.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
frost_bell,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/frost_bell.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
freeze,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/freeze.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
shatter,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/shatter.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ballista_fire,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ballista_fire.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ballista_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ballista_hit_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ballista_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ballista_hit_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ballista_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ballista_hit_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
ward_pulse,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/ward_pulse.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
gravity_pull,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/gravity_pull.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_hit_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_hit_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_hit_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_death,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_death_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_death,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_death_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
enemy_death,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/enemy_death_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
citadel_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/citadel_hit_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
citadel_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/citadel_hit_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
citadel_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/citadel_hit_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
citadel_heavy_hit,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/citadel_heavy_hit.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
arrow_fire,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/arrow_fire.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
priest_heal,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/priest_heal.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
powder_fuse,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/powder_fuse.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
powder_explode,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/powder_explode.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
golem_step,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/golem_step_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
golem_step,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/golem_step_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
golem_step,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/golem_step_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
bat_swarm,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/bat_swarm.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
boss_warning,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/boss_warning.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
boss_roar,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/boss_roar.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),combat
bell_toll,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/bell_toll.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ambient
wave_start,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/wave_start.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
wave_clear,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/wave_clear.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
victory_sting,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/victory_sting.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
defeat_sting,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/defeat_sting.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
coin,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/coin_0.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
coin,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/coin_1.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
coin,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/coin_2.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
xp,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/xp.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
unlock,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/unlock.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
claim,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/claim.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
swoosh,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/swoosh.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),ui
countdown,sound effect,Assets/_EvilCats/Audio/Resources/ECAudio/sfx/countdown.ogg,"original, synthesised",Tools/audio/sfx.py,project-owned (original),stinger
audio_manifest,audio metadata,Assets/_EvilCats/Audio/Resources/ECAudio/audio_manifest.json,"original, generated",Tools/audio/build_audio.py,project-owned (original),"volumes, voice limits, cooldowns"
PixelifySans-Regular,font,Assets/_EvilCats/UI/Resources/ECUI/Fonts/PixelifySans-Regular.ttf,third party: Pixelify Sans by Stefie Justprince,downloaded font file,SIL Open Font License 1.1 (PixelifySans-OFL.txt next to the font),free for commercial use; keep the licence file; do not sell the font by itself
PixelifySans-Bold,font,Assets/_EvilCats/UI/Resources/ECUI/Fonts/PixelifySans-Bold.ttf,third party: Pixelify Sans by Stefie Justprince,downloaded font file,SIL Open Font License 1.1 (PixelifySans-OFL.txt next to the font),free for commercial use; keep the licence file; do not sell the font by itself
bosses,game data,Assets/_EvilCats/Data/Resources/ECData/bosses.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
enemies,game data,Assets/_EvilCats/Data/Resources/ECData/enemies.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
game,game data,Assets/_EvilCats/Data/Resources/ECData/game.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
missions,game data,Assets/_EvilCats/Data/Resources/ECData/missions.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
modules,game data,Assets/_EvilCats/Data/Resources/ECData/modules.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
perks,game data,Assets/_EvilCats/Data/Resources/ECData/perks.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
progression,game data,Assets/_EvilCats/Data/Resources/ECData/progression.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
routes,game data,Assets/_EvilCats/Data/Resources/ECData/routes.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
strings_en,game data,Assets/_EvilCats/Data/Resources/ECData/strings_en.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
upgrades,game data,Assets/_EvilCats/Data/Resources/ECData/upgrades.json,original,hand-authored (routes.json: Tools/data/gen_routes.py),project-owned (original),
Newtonsoft.Json,code library,Unity package com.unity.nuget.newtonsoft-json 3.2.2,third party,Unity Package Manager,MIT,JSON parsing
Unity packages,engine packages,EvilCats/Packages/manifest.json,third party,Unity Package Manager,Unity Companion License / Unity Terms,"URP, uGUI + TextMeshPro, Input System, Test Framework"
